Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 % Total GDP,2016 % Total GDP,2017 % Total GDP,2018 % Total GDP,2019 % Total GDP,"2015 % Spending/Student, Primary","2016 % Spending/Student, Primary","2017 % Spending/Student, Primary","2018 % Spending/Student, Primary","2019 % Spending/Student, Primary","2015 % Spending/Student, Secondary","2016 % Spending/Student, Secondary","2017 % Spending/Student, Secondary","2018 % Spending/Student, Secondary","2019 % Spending/Student, Secondary","2015 % Spending/Student, Tertiary","2016 % Spending/Student, Tertiary","2017 % Spending/Student, Tertiary","2018 % Spending/Student, Tertiary","2019 % Spending/Student, Tertiary",2015 Total Literacy,2016 Total Literacy,2017 Total Literacy,2018 Total Literacy,2019 Total Literacy,2015 Male Literacy,2016 Male Literacy,2017 Male Literacy,2018 Male Literacy,2019 Male Literacy,2015 Female Literacy,2016 Female Literacy,2017 Female Literacy,2018 Female Literacy,2019 Female Literacy,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
Turkmenistan,5565287,5662372,5757669,5850908,5942089,65.48120519,65.01405419,64.81218869,64.7510016,64.64928412,3.953999996,3.920000076,3.858999968,3.799999952,3.913000107,2.221999884,2.194999933,2.148999929,2.104000092,2.178999901,5.164999962,5.122000217,5.050000191,4.980000019,5.116000175,35799714286,36180000000,37926285714,40761142857,,2500114,2532460,2571947,2614576,2653050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.548,5.658,5.822000027,5.636,5.247
Trinidad and Tobago,1370328,1377564,1384072,1389858,1394973,69.65376173,69.36939226,69.09690989,68.84547391,68.62061129,2.210999966,2.971999884,2.70600009,2.5,2.686000109,2.608999968,2.953000069,2.65199995,2.54399991,2.825000048,1.924999952,2.986000061,2.746000051,2.467000008,2.582999945,25062893969,22284780327,22474828527,23808146748,24269714810,671319,668436,667691,667593,666923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.168,6.168,6.168000221,,
Tunisia,11179949,11303946,11433443,11565204,11694719,68.54499068,68.17212044,67.83604029,67.51420057,67.18043418,15.21800041,15.51399994,15.37899971,15.45899963,16.02199936,22.41600037,23.44300079,23.12100029,23.13100052,23.40999985,12.57199955,12.625,12.58100033,12.70499992,13.38300037,43173480832,41801210428,39802430355,39770297329,38796687568,3993436,4012596,4036987,4061682,4087299,6.596010208,,,,,,,,,,52.39924,,,,,54.74251,,,,,,,,,,,,,,,,,,,,4.739,5.045,4.804999828,4.592,4.461
Turkey,78529409,79821724,81101892,82319724,83429615,66.53134624,66.62572399,66.74153146,66.86737692,66.9828933,10.23600006,10.83899975,10.81900024,10.89000034,13.48999977,12.56200027,13.59599972,13.85400009,13.73499966,16.42200089,9.154999733,9.526000023,9.340999603,9.487999916,12.04699993,8.64314E+11,8.69683E+11,8.58989E+11,7.78382E+11,7.61425E+11,29780340,30831360,31954592,32826049,33368843,,,,,,14.38743,12.99947,,,,11.56828,13.5129,,,,32.269,35.28416,,,,95.60141754,96.16732788,96.15052795,,,98.57562256,98.77583313,98.81996155,,,92.64581299,93.56301117,93.49826813,,,5.332,5.389,5.5,5.483,5.373
Tanzania,51482633,53050790,54663906,56318348,58005463,52.77995591,52.928723,53.09989021,53.30046267,53.53565232,2.102999926,2.076999903,2.032999992,1.99000001,1.980000019,2.670000076,2.644999981,2.595999956,2.548000097,2.461999893,1.575999975,1.549000025,1.508000016,1.468999982,1.531000018,47378599025,49774021003,53320625959,58001200572,63177068175,23877145,24659135,25467538,26304005,27170342,,,4.430510044,3.696439981,,,,,,,,,,,,,,,,,77.88722992,,,,,83.20484924,,,,,73.09382629,,,,,3.781,3.666,3.348999977,3.303,3.231
Uganda,38225453,39647506,41162465,42723139,44269594,50.12964268,50.42476808,50.75975692,51.1284879,51.53743447,1.858999968,1.832999945,1.789999962,1.748999953,1.843000054,2.381000042,2.328999996,2.303999901,2.244999886,2.296000004,1.356999993,1.355000019,1.291000009,1.266000032,1.402999997,32248116584,29078719934,30756466548,32916147253,35165157017,14078249,14657926,15285775,15935453,16658774,2.340490103,2.155359983,2.272049904,2.130520105,,,,,,,,,,,,,,,,,,,,76.52749634,,,,,82.65601349,,,,,70.83805847,,3.931,3.739,4.080999851,4.161,4.189
Ukraine,45154036,45004674,44831135,44622518,44385155,69.06664959,68.67125428,68.21581664,67.75290039,67.35529124,9.140000343,9.350000381,9.510000229,8.798999786,8.881999969,8.076999664,7.69299984,7.747000217,7.423999786,7.796000004,10.09599972,10.83399963,11.08600044,10.02900028,9.852000237,91030959455,93355993629,1.1219E+11,1.30902E+11,1.53781E+11,20945249,20755122,20610189,20432109,20203893,,5.00977993,5.412260056,,,,26.25312,30.31566,,,,25.63448,30.26498,,,,38.53561,34.46536,,,,,,,,,,,,,,,,,,4.681,4.324,4.096000195,4.103,4.332
Uruguay,3412009,3424132,3436646,3449299,3461734,64.4317175,64.46690531,64.52274183,64.57749939,64.60068856,7.487999916,7.84100008,7.889999866,8.336000443,8.730999947,8.855999947,9.451000214,9.482000351,10.08899975,10.65799999,6.364999771,6.5,6.563000202,6.873000145,7.122000217,53274304222,52687612262,59530088537,59596885024,56045912953,1749234,1750871,1748271,1749881,1762838,,4.75909996,4.840300083,5.047589779,,,12.39083,12.64033,,,,15.93141,16.15909,,,,25.19618,25.38864,,,98.52387238,98.56147003,98.61572266,98.70385742,,98.1459198,98.24452972,98.23419189,98.37136078,,98.86746216,98.85031891,98.96391296,99.00773621,,6.485,6.545,6.453999996,6.379,6.293
United States,320635163,322941311,324985539,326687501,328239523,66.1333887,65.94297877,65.72210602,65.48330596,65.24107673,5.28000021,4.868999958,4.355000019,3.895999908,3.681999922,5.177000046,4.788000107,4.308000088,3.836999893,3.615999937,5.367000103,4.938000202,4.395999908,3.946000099,3.737999916,1.82247E+13,1.8715E+13,1.95194E+13,2.05802E+13,2.14332E+13,160596354,162547573,164268059,165483017,165890069,,,,,,19.76064,19.85908,,,,21.68055,22.1348,,,,21.52057,19.42953,,,,,,,,,,,,,,,,,,,7.119,7.104,6.993000031,6.886,6.892
Uzbekistan,31298900,31847900,32388600,32956100,33580650,67.58650956,67.4698238,67.21691651,66.89480471,66.60697097,5.150000095,5.159999847,5.829999924,5.736000061,5.916999817,4.886000156,4.90199995,5.611000061,5.517000198,5.688000202,5.333000183,5.339000225,5.981999874,5.887000084,6.076000214,81847410182,81779012351,59159945321,50392607758,57921286440,14502140,14786980,15042030,15289417,15555948,5.786379814,5.667729855,5.281340122,,,,,,,,,,,,,,,,,,99.98383331,99.98657227,,99.9928894,,99.99204254,99.99487305,,99.99997711,,99.97576904,99.97840881,,99.98587036,,6.003,5.987,5.971000195,6.096,6.174
Vietnam,92677076,93638724,94596642,95540395,96462106,70.3118126,70.13834047,69.87142097,69.55234487,69.23249944,2.125,2.082999945,2.052999973,1.993000031,2.013000011,1.993999958,1.927000046,1.881999969,1.83099997,1.904000044,2.243999958,2.226000071,2.210000038,2.14199996,2.112999916,1.93241E+11,2.05276E+11,2.2378E+11,2.45214E+11,2.61921E+11,55760129,55991171,56565992,56915235,57364650,,4.344810009,,4.167449951,,,,,,,,,,,,,,,,,,,,95.00038147,,,,,96.45677948,,,,,93.59671021,,5.36,5.061,5.073999882,5.103,5.175
Kosovo,1788196,1777557,1791003,1797085,1794248,,,,,,,,,,,,,,,,,,,,,6442915788,6719172017,7245707185,7942961738,7926133714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589,5.401,5.278999805,5.662,6.1
South Africa,55386367,56203654,57000451,57779622,58558270,65.67943877,65.66442046,65.63056155,65.60250585,65.61641934,25.15600014,26.5510006,27.07099915,26.92000008,28.18099976,27.54299927,29.00600052,29.29700089,29.05999947,30.33499908,23.21500015,24.55699921,25.23800087,25.14900017,26.39100075,3.17621E+11,2.96357E+11,3.49554E+11,3.68289E+11,3.51432E+11,21690077,22092829,22696993,22947458,23300226,5.956190109,5.942850113,6.113059998,6.158989906,6.505050182,,,17.6493,17.94111,,19.08402,,19.5657,21.375,,40.02283,,46.83211,47.9767,,94.36791992,,87.04666901,,,95.39653015,,87.67774963,,,93.40802765,,86.45863342,,,4.642,4.459,4.828999996,4.724,4.722
Zambia,15879361,16363507,16853688,17351822,17861030,51.7587641,52.09097001,52.50382426,52.96418082,53.42217666,10.10499954,10.88199997,11.6260004,11.5,11.42500019,10.68700027,11.62899971,12.56999969,12.44799995,12.23700047,9.569999695,10.19099998,10.74800014,10.61400032,10.66499996,21243339048,20954754378,25868165345,26312140829,23309773923,6423437,6650519,6888188,7134980,7401485,4.62432003,3.747920036,3.729650021,4.618090153,,14.32072,12.91385,12.88822,,,,,,,,,,,,,,,,86.74796295,,,,,90.60118103,,,,,83.08344269,,5.129,4.795,4.513999939,4.377,4.107
Zimbabwe,13814629,14030390,14236745,14439018,14645468,54.60345696,54.47313396,54.5059405,54.65941011,54.86126493,5.302000046,5.252999783,5.168000221,5.086999893,4.953999996,5.894999981,5.84100008,5.738999844,5.59800005,5.458000183,4.684999943,4.642000198,4.576000214,4.554999828,4.433000088,19963120600,20548678100,22040902300,24311560500,21440758800,6587744,6686030,6792647,6907202,7039493,,,5.818779945,5.871349812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,4.193,3.875,3.692,3.663
