Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 % Total GDP_x,2016 % Total GDP_x,2017 % Total GDP_x,2018 % Total GDP_x,2019 % Total GDP_x,"2015 % Spending/Student, Primary_x","2016 % Spending/Student, Primary_x","2017 % Spending/Student, Primary_x","2018 % Spending/Student, Primary_x","2019 % Spending/Student, Primary_x","2015 % Spending/Student, Secondary_x","2016 % Spending/Student, Secondary_x","2017 % Spending/Student, Secondary_x","2018 % Spending/Student, Secondary_x","2019 % Spending/Student, Secondary_x","2015 % Spending/Student, Tertiary_x","2016 % Spending/Student, Tertiary_x","2017 % Spending/Student, Tertiary_x","2018 % Spending/Student, Tertiary_x","2019 % Spending/Student, Tertiary_x",2015 % Total GDP_y,2016 % Total GDP_y,2017 % Total GDP_y,2018 % Total GDP_y,2019 % Total GDP_y,"2015 % Spending/Student, Primary_y","2016 % Spending/Student, Primary_y","2017 % Spending/Student, Primary_y","2018 % Spending/Student, Primary_y","2019 % Spending/Student, Primary_y","2015 % Spending/Student, Secondary_y","2016 % Spending/Student, Secondary_y","2017 % Spending/Student, Secondary_y","2018 % Spending/Student, Secondary_y","2019 % Spending/Student, Secondary_y","2015 % Spending/Student, Tertiary_y","2016 % Spending/Student, Tertiary_y","2017 % Spending/Student, Tertiary_y","2018 % Spending/Student, Tertiary_y","2019 % Spending/Student, Tertiary_y",2015 Total Literacy,2016 Total Literacy,2017 Total Literacy,2018 Total Literacy,2019 Total Literacy,2015 Male Literacy,2016 Male Literacy,2017 Male Literacy,2018 Male Literacy,2019 Male Literacy,2015 Female Literacy,2016 Female Literacy,2017 Female Literacy,2018 Female Literacy,2019 Female Literacy,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
South Africa,55386367.0,56203654.0,57000451.0,57779622.0,58558270.0,65.67943877,65.66442046,65.63056155,65.60250585,65.61641934,25.15600014,26.5510006,27.07099915,26.92000008,28.18099976,27.54299927,29.00600052,29.29700089,29.05999947,30.33499908,23.21500015,24.55699921,25.23800087,25.14900017,26.39100075,317621000000.0,296357000000.0,349554000000.0,368289000000.0,351432000000.0,21690077.0,22092829.0,22696993.0,22947458.0,23300226.0,5.956190109,5.942850113,6.113059998,6.158989906,6.505050182000001,,,17.6493,17.941110000000005,,19.08402,,19.5657,21.375,,40.02283,,46.83211,47.9767,,5.956190109,5.942850113,6.113059998,6.158989906,6.505050182000001,,,17.6493,17.941110000000005,,19.08402,,19.5657,21.375,,40.02283,,46.83211,47.9767,,94.367919921875,,87.0466690063477,,,95.3965301513672,,87.6777496337891,,,93.4080276489258,,86.4586334228516,,,4.6419999999999995,4.459,4.828999996,4.724,4.7219999999999995
Spain,46444832.0,46484062.0,46593236.0,46797754.0,47076781.0,66.44684001,66.32406859,66.15081329,65.95449137,65.77530508,22.05699921,19.63500023,17.22400093,15.25500011,13.95899963,23.551000600000002,21.38500023,19.03499985,17.03300095,16.20400047,20.77700043,18.12299919,15.66300011,13.72700024,12.02700043,1195120000000.0,1232080000000.0,1312540000000.0,1422150000000.0,1393490000000.0,23115401.0,23103511.0,23047059.0,23065037.0,23120097.0,4.286570072,4.227640152,4.20773983,,,17.275879999999994,17.11832,,,,18.49989,18.88163,,,,22.91741,21.81691,,,,4.286570072,4.227640152,4.20773983,,,17.275879999999994,17.11832,,,,18.49989,18.88163,,,,22.91741,21.81691,,,,98.1432571411133,98.2505111694336,,98.4365005493164,,98.7708892822266,98.83596801757808,,98.9253921508789,,97.54712677001949,97.6953582763672,,97.9737777709961,,6.329,6.361000000000001,6.402999877999999,6.31,6.354
Sri Lanka,20970000.0,21203000.0,21444000.0,21670000.0,21803000.0,65.8354277,65.63676686,65.46932057,65.32977922,65.20473221,4.519000053,4.2420001030000005,4.179999828,4.118999958,4.197999954,7.453000069,6.836999893,6.736999989,6.646999836,6.6869997979999996,2.989000082,2.890000105,2.836999893,2.7780001160000003,2.875,80604080689.0,82401038710.0,87428125558.0,88425889592.0,84008783756.0,8640692.0,8794294.0,8841823.0,8893806.0,8938985.0,2.22874999,3.449199915,2.799249887,2.124209881,,7.43956,14.4145,11.39277,7.9188100000000015,,,14.077179999999998,11.52081,7.6737,,29.412,30.52166,26.60908,31.55806,,2.22874999,3.449199915,2.799249887,2.124209881,,7.43956,14.4145,11.39277,7.9188100000000015,,,14.077179999999998,11.52081,7.6737,,29.412,30.52166,26.60908,31.55806,,,92.38690185546879,91.895751953125,91.7098236083984,,,93.4558868408203,92.9805526733398,92.7729263305664,,,91.4861068725586,90.9707412719727,90.7956008911133,,4.271,4.415,4.440000057,4.471,4.3660000000000005
Sudan,38902950.0,39847440.0,40813396.0,41801533.0,42813238.0,55.05227239,55.32236589,55.61016889,55.91004761,56.21697663,17.31599998,17.22299957,17.05999947,16.89999962,16.53499985,30.02499962,29.875,29.51300049,29.12599945,27.768999100000002,11.94299984,11.82299995,11.68999958,11.57199955,11.63599968,74294508240.0,51772232495.0,45021077955.0,33128480499.0,30513456085.0,11069998.0,11378646.0,11701253.0,12055376.0,12410692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.69718170166021,,,,,65.43515014648439,,,,,56.063228607177706,,4.55,4.138999999999999,4.138999939,4.138999999999999,
Suriname,559136.0,564883.0,570501.0,575987.0,581363.0,65.48557346,65.61123621,65.76189842,65.92336673,66.07301349,7.21999979,7.1690001489999995,7.0809998510000005,6.993999958,7.334000111,11.66499996,11.62800026,11.60700035,11.44099998,11.92300034,4.461999893,4.464000225,4.323999882,4.2729997630000005,4.506999969,4787367928.0,3128953537.0,3216207914.0,3464656616.0,3697371950.0,207995.0,209868.0,212400.0,214905.0,217280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.38327026367192,,,,,96.0740432739258,,,,,92.7120590209961,,6.269,6.269,,,
Sweden,9799186.0,9923085.0,10057698.0,10175214.0,10285453.0,63.0971792,62.77146814,62.51341761,62.32268961,62.17594015,7.43200016,6.989999771,6.717999935,6.346000195,6.475999832,7.2899999620000004,6.585999966,6.441999912000001,6.291999817000001,6.21999979,7.56099987,7.357999802,6.96999979,6.394999981000001,6.7100000379999996,505104000000.0,515655000000.0,541019000000.0,555455000000.0,530884000000.0,5186060.0,5250661.0,5336002.0,5411383.0,5470074.0,7.443900107999999,7.618619918999999,7.568830012999999,,,21.33574,21.74093,,,,23.58743,23.75742,,,,43.11866,43.24651,,,,7.443900107999999,7.618619918999999,7.568830012999999,,,21.33574,21.74093,,,,23.58743,23.75742,,,,43.11866,43.24651,,,,,,,,,,,,,,,,,,,7.364,7.291,7.28399992,7.314,7.343
Switzerland,8282396.0,8373338.0,8451840.0,8514329.0,8574832.0,67.20934339,66.93853889,66.69663819,66.46582867,66.22132804,4.801000118,4.918000221000001,4.796999931,4.712999821,4.5809998510000005,4.912000179,5.006000042,5.058000088,5.109000206,4.7680001260000004,4.703999996,4.84100008,4.570000172,4.3670001030000005,4.416999817,679832000000.0,671309000000.0,679950000000.0,705141000000.0,703082000000.0,4813826.0,4889830.0,4919831.0,4953967.0,4978166.0,5.100570202,5.104730129,5.130189896,,,24.567970000000006,24.78876,,,,24.45516,,,,,37.67913,37.4052,,,,5.100570202,5.104730129,5.130189896,,,24.567970000000006,24.78876,,,,24.45516,,,,,37.67913,37.4052,,,,,,,,,,,,,,,,,,,7.587000000000001,7.5089999999999995,7.493999958,7.487,7.48
Tajikistan,8454028.0,8663579.0,8880268.0,9100837.0,9321018.0,61.21563591,60.91155861,60.56487259,60.19382837,59.84295921,11.5010004,11.41800022,11.27400017,11.13300037,11.0170002,10.41699982,10.38099957,10.26000023,10.08300018,9.93500042,12.14500046,12.05099964,11.88500023,11.75899982,11.66300011,7854602392.0,6952678127.0,7157865188.0,7522947810.0,8116626794.0,2286008.0,2317977.0,2365515.0,2412933.0,2464790.0,5.231389999,,,,,,,,,,,,,,,19.56957,,,,,5.231389999,,,,,,,,,,,,,,,19.56957,,,,,,,,,,,,,,,,,,,,4.7860000000000005,4.996,5.040999889,5.199,5.4670000000000005
Tanzania,51482633.0,53050790.0,54663906.0,56318348.0,58005463.0,52.77995591,52.928723,53.09989021,53.30046267,53.53565232,2.102999926,2.076999903,2.0329999919999997,1.99000001,1.980000019,2.670000076,2.644999981,2.595999956,2.548000097,2.461999893,1.575999975,1.549000025,1.508000016,1.468999982,1.531000018,47378599025.0,49774021003.0,53320625959.0,58001200572.0,63177068175.0,23877145.0,24659135.0,25467538.0,26304005.0,27170342.0,,,4.430510044,3.696439981,,,,,,,,,,,,,,,,,,,4.430510044,3.696439981,,,,,,,,,,,,,,,,,77.8872299194336,,,,,83.20484924316409,,,,,73.0938262939453,,,,,3.781,3.6660000000000004,3.348999977,3.303,3.2310000000000003
Thailand,68714511.0,68971331.0,69209858.0,69428524.0,69625582.0,71.42375065,71.34828152,71.20921442,71.01211804,70.77021345,0.597000003,0.688000023,0.829999983,0.765999973,0.754000008,0.606000006,0.713999987,0.845000029,0.7429999709999999,0.7419999840000001,0.588999987,0.666000009,0.8180000190000001,0.7839999790000001,0.763999999,401296000000.0,413430000000.0,456295000000.0,506514000000.0,543549000000.0,38916820.0,38662091.0,38490554.0,38907795.0,38989896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8683090209961,,,93.76776123046879,,94.65911865234379,,,95.202392578125,,91.1919326782227,,,92.42855834960942,,6.455,6.474,6.423999786,6.072,6.007999999999999
Togo,7323158.0,7509952.0,7698475.0,7889094.0,8082366.0,55.06132737,55.26701839,55.51219631,55.79600849,56.11429871,2.203999996,2.174999952,2.125999928,2.078999996,2.038000107,1.7000000480000002,1.6610000130000002,1.6219999790000001,1.585999966,1.547000051,2.698999882,2.6819999219999997,2.624000072,2.566999912,2.523999929,4180866177.0,4486979198.0,4819949975.0,5364369026.0,5490272413.0,3315730.0,3407416.0,3501093.0,3596555.0,3700152.0,5.10860014,4.955580235,4.989759922,5.369569778,,16.09805,16.16121,,,,,,,,,91.09807,81.64483,77.17135,,,5.10860014,4.955580235,4.989759922,5.369569778,,16.09805,16.16121,,,,,,,,,91.09807,81.64483,77.17135,,,63.7456207275391,,,,,77.2594299316406,,,,,51.2417793273926,,,,,2.839,3.303,3.4949998860000004,3.9989999999999997,4.085
Trinidad and Tobago,1370328.0,1377564.0,1384072.0,1389858.0,1394973.0,69.65376173,69.36939226,69.09690989,68.84547391,68.62061129,2.210999966,2.9719998839999997,2.70600009,2.5,2.6860001089999996,2.608999968,2.953000069,2.65199995,2.54399991,2.825000048,1.9249999519999998,2.9860000610000004,2.746000051,2.4670000080000003,2.582999945,25062893969.0,22284780327.0,22474828527.0,23808146748.0,24269714810.0,671319.0,668436.0,667691.0,667593.0,666923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.167999999999999,6.167999999999999,6.168000221000001,,
Tunisia,11179949.0,11303946.0,11433443.0,11565204.0,11694719.0,68.54499068,68.17212044,67.83604029,67.51420057,67.18043418,15.21800041,15.51399994,15.37899971,15.45899963,16.02199936,22.41600037,23.44300079,23.12100029,23.13100052,23.40999985,12.57199955,12.625,12.58100033,12.70499992,13.38300037,43173480832.0,41801210428.0,39802430355.0,39770297329.0,38796687568.0,3993436.0,4012596.0,4036987.0,4061682.0,4087299.0,6.596010207999999,,,,,,,,,,52.39924,,,,,54.74251,,,,,6.596010207999999,,,,,,,,,,52.39924,,,,,54.74251,,,,,,,,,,,,,,,,,,,,4.739,5.045,4.804999828,4.592,4.461
Turkey,78529409.0,79821724.0,81101892.0,82319724.0,83429615.0,66.53134624,66.62572399,66.74153146,66.86737692,66.9828933,10.23600006,10.83899975,10.81900024,10.89000034,13.48999977,12.56200027,13.59599972,13.85400009,13.73499966,16.42200089,9.154999733,9.526000023,9.340999603,9.487999916,12.04699993,864314000000.0,869683000000.0,858989000000.0,778382000000.0,761425000000.0,29780340.0,30831360.0,31954592.0,32826049.0,33368843.0,,,,,,14.387429999999998,12.99947,,,,11.56828,13.5129,,,,32.269,35.28416,,,,,,,,,14.387429999999998,12.99947,,,,11.56828,13.5129,,,,32.269,35.28416,,,,95.6014175415039,96.16732788085942,96.1505279541016,,,98.57562255859379,98.7758331298828,98.8199615478516,,,92.64581298828129,93.5630111694336,93.4982681274414,,,5.332000000000001,5.388999999999999,5.5,5.483,5.372999999999999
Turkmenistan,5565287.0,5662372.0,5757669.0,5850908.0,5942089.0,65.48120519,65.01405419,64.81218869,64.75100160000001,64.64928412,3.9539999960000003,3.9200000760000004,3.858999968,3.799999952,3.913000107,2.221999884,2.194999933,2.148999929,2.1040000919999997,2.178999901,5.164999962,5.122000217,5.0500001910000005,4.980000018999999,5.116000175,35799714286.0,36180000000.0,37926285714.0,40761142857.0,,2500114.0,2532460.0,2571947.0,2614576.0,2653050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547999999999999,5.6579999999999995,5.8220000270000005,5.636,5.247000000000001
Uganda,38225453.0,39647506.0,41162465.0,42723139.0,44269594.0,50.12964268,50.42476808,50.75975692,51.128487899999996,51.53743447,1.8589999680000002,1.832999945,1.7899999619999998,1.7489999530000002,1.843000054,2.3810000419999997,2.328999996,2.303999901,2.244999886,2.296000004,1.356999993,1.355000019,1.291000009,1.266000032,1.4029999969999998,32248116584.0,29078719934.0,30756466548.0,32916147253.0,35165157017.0,14078249.0,14657926.0,15285775.0,15935453.0,16658774.0,2.340490103,2.1553599830000003,2.272049904,2.130520105,,,,,,,,,,,,,,,,,2.340490103,2.1553599830000003,2.272049904,2.130520105,,,,,,,,,,,,,,,,,,,,76.5274963378906,,,,,82.6560134887695,,,,,70.8380584716797,,3.931,3.739,4.0809998510000005,4.1610000000000005,4.189
Ukraine,45154036.0,45004674.0,44831135.0,44622518.0,44385155.0,69.06664959,68.67125428,68.21581664,67.75290039,67.35529124,9.140000342999999,9.350000381000001,9.510000229,8.798999786,8.881999968999999,8.076999664,7.69299984,7.747000217,7.423999786,7.796000004,10.09599972,10.83399963,11.08600044,10.02900028,9.852000237,91030959455.0,93355993629.0,112190000000.0,130902000000.0,153781000000.0,20945249.0,20755122.0,20610189.0,20432109.0,20203893.0,,5.00977993,5.412260056,,,,26.253120000000006,30.31566,,,,25.63448,30.26498,,,,38.53561,34.46536,,,,5.00977993,5.412260056,,,,26.253120000000006,30.31566,,,,25.63448,30.26498,,,,38.53561,34.46536,,,,,,,,,,,,,,,,,,4.681,4.324,4.096000195,4.103,4.332
United Arab Emirates,9262900.0,9360980.0,9487203.0,9630959.0,9770529.0,84.90274104,84.62749627,84.46089959,84.31148965,84.13083877,1.9099999669999999,1.6360000369999999,2.463000059,2.2290000919999997,2.34800005,4.703000069,4.1999998089999995,7.136000156000001,6.1869997979999996,6.046000004,1.3739999530000002,1.118999958,1.480000019,1.3910000319999998,1.559000015,358135000000.0,357045000000.0,385606000000.0,422215000000.0,421142000000.0,6600371.0,6612725.0,6676278.0,6752973.0,6840917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.22714233398442,,,,,92.55615997314449,,,,,95.0976104736328,,,,,6.901,6.5729999999999995,6.647999763,6.774,6.825
United Kingdom,65116219.0,65611593.0,66058859.0,66460344.0,66834405.0,64.46994818,64.25192612,64.07385559,63.92605226,63.79560384,5.301000118,4.813000202,4.335000038,3.996000051,3.851000071,5.124000072,4.683000088,4.21999979,3.9400000569999998,3.575000048,5.454999924,4.926000118,4.43599987,4.045000076,4.0939998630000005,2928590000000.0,2694280000000.0,2666230000000.0,2860670000000.0,2829110000000.0,33481424.0,33801224.0,34014019.0,34329233.0,34530463.0,5.556159973,5.426700115,5.442090034,,,24.97949,24.17334,,,,23.05669,21.18688,,,,35.35066,37.99046,,,,5.556159973,5.426700115,5.442090034,,,24.97949,24.17334,,,,23.05669,21.18688,,,,35.35066,37.99046,,,,,,,,,,,,,,,,,,,6.867000000000001,6.725,6.714000225,7.19,7.053999999999999
United States,320635163.0,322941311.0,324985539.0,326687501.0,328239523.0,66.1333887,65.94297877,65.72210602,65.48330596,65.24107673,5.28000021,4.868999958,4.355000018999999,3.8959999080000003,3.6819999219999997,5.177000046,4.788000107,4.308000088,3.836999893,3.6159999369999998,5.3670001030000005,4.938000202,4.395999908,3.946000099,3.737999916,18224700000000.0,18715000000000.0,19519400000000.0,20580200000000.0,21433200000000.0,160596354.0,162547573.0,164268059.0,165483017.0,165890069.0,,,,,,19.76064,19.85908,,,,21.68055,22.1348,,,,21.520570000000006,19.42953,,,,,,,,,19.76064,19.85908,,,,21.68055,22.1348,,,,21.520570000000006,19.42953,,,,,,,,,,,,,,,,,,,7.119,7.104,6.993000031,6.886,6.892
Uruguay,3412009.0,3424132.0,3436646.0,3449299.0,3461734.0,64.4317175,64.46690531,64.52274183,64.57749939,64.60068856,7.487999916000001,7.84100008,7.889999866,8.336000443,8.730999947,8.855999947,9.451000214,9.482000351,10.08899975,10.65799999,6.364999771,6.5,6.5630002020000004,6.873000145,7.122000217,53274304222.0,52687612262.0,59530088537.0,59596885024.0,56045912953.0,1749234.0,1750871.0,1748271.0,1749881.0,1762838.0,,4.75909996,4.840300083,5.047589779,,,12.39083,12.64033,,,,15.93141,16.15909,,,,25.19618,25.38864,,,,4.75909996,4.840300083,5.047589779,,,12.39083,12.64033,,,,15.93141,16.15909,,,,25.19618,25.38864,,,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,,98.1459197998047,98.2445297241211,98.23419189453129,98.3713607788086,,98.86746215820308,98.8503189086914,98.9639129638672,99.0077362060547,,6.485,6.545,6.453999996,6.379,6.292999999999999
Uzbekistan,31298900.0,31847900.0,32388600.0,32956100.0,33580650.0,67.58650956,67.4698238,67.21691651,66.89480471,66.60697097,5.150000095,5.159999847,5.829999924,5.736000061,5.916999817000001,4.886000156000001,4.90199995,5.611000061,5.517000198,5.6880002020000004,5.333000183,5.339000225,5.9819998739999996,5.887000083999999,6.076000214,81847410182.0,81779012351.0,59159945321.0,50392607758.0,57921286440.0,14502140.0,14786980.0,15042030.0,15289417.0,15555948.0,5.786379814,5.667729855,5.281340122,,,,,,,,,,,,,,,,,,5.786379814,5.667729855,5.281340122,,,,,,,,,,,,,,,,,,99.9838333129883,99.986572265625,,99.99288940429692,,99.9920425415039,99.994873046875,,99.9999771118164,,99.97576904296879,99.9784088134766,,99.98587036132808,,6.002999999999999,5.987,5.971000195,6.096,6.1739999999999995
Venezuela,30081829.0,29846179.0,29390409.0,28870195.0,28515829.0,65.25471573,65.13920772,65.08569820000001,65.06636280000001,64.98478442,7.440000057000001,7.389999866,7.302000046,7.217000007999999,8.800999641,8.482999802,8.11400032,8.029000282,8.0,9.319999695,6.749000072,6.918000221000001,6.833000182999999,6.717000007999999,8.468000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81,6.084,5.25,4.806,4.707
Vietnam,92677076.0,93638724.0,94596642.0,95540395.0,96462106.0,70.3118126,70.13834047,69.87142097,69.55234487,69.23249944,2.125,2.082999945,2.052999973,1.993000031,2.013000011,1.993999958,1.9270000459999999,1.881999969,1.83099997,1.904000044,2.2439999580000003,2.226000071,2.210000038,2.14199996,2.112999916,193241000000.0,205276000000.0,223780000000.0,245214000000.0,261921000000.0,55760129.0,55991171.0,56565992.0,56915235.0,57364650.0,,4.344810009,,4.167449951,,,,,,,,,,,,,,,,,,4.344810009,,4.167449951,,,,,,,,,,,,,,,,,,,,95.0003814697266,,,,,96.45677947998051,,,,,93.59671020507808,,5.36,5.061,5.073999882,5.103,5.175
Yemen,26497889.0,27168210.0,27834821.0,28498687.0,29161922.0,56.51223764,56.81015472,57.14696762,57.50883997,57.87448440000001,13.39500046,13.30700016,13.15200043,13.00199986,12.90999985,25.29500008,25.46699905,25.46899986,25.30699921,24.87999916,12.34500027,12.2510004,12.09399986,11.95199966,11.91499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.077,3.7239999999999998,3.592999935,3.355,3.38
Zambia,15879361.0,16363507.0,16853688.0,17351822.0,17861030.0,51.7587641,52.09097001,52.50382426,52.96418082,53.42217666,10.10499954,10.88199997,11.6260004,11.5,11.42500019,10.68700027,11.62899971,12.56999969,12.44799995,12.23700047,9.569999695,10.19099998,10.74800014,10.61400032,10.66499996,21243339048.0,20954754378.0,25868165345.0,26312140829.0,23309773923.0,6423437.0,6650519.0,6888188.0,7134980.0,7401485.0,4.62432003,3.747920036000001,3.729650021,4.618090153,,14.32072,12.91385,12.88822,,,,,,,,,,,,,4.62432003,3.747920036000001,3.729650021,4.618090153,,14.32072,12.91385,12.88822,,,,,,,,,,,,,,,,86.7479629516602,,,,,90.6011810302734,,,,,83.0834426879883,,5.129,4.795,4.513999939,4.377,4.107
Zimbabwe,13814629.0,14030390.0,14236745.0,14439018.0,14645468.0,54.60345696,54.47313396,54.5059405,54.65941011,54.86126493,5.302000046,5.252999783,5.168000221000001,5.086999893,4.953999996,5.894999981000001,5.84100008,5.738999843999999,5.59800005,5.458000182999999,4.684999943,4.642000198,4.576000214,4.554999828,4.433000088,19963120600.0,20548678100.0,22040902300.0,24311560500.0,21440758800.0,6587744.0,6686030.0,6792647.0,6907202.0,7039493.0,,,5.818779945,5.871349812,,,,,,,,,,,,,,,,,,,5.818779945,5.871349812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,4.1930000000000005,3.875,3.6919999999999997,3.6630000000000003
