<<<<<<< HEAD:ocean_data/pop_unemployment.csv
,Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment
67,Eritrea,,,,,,,,,,,5.33799982070923,5.28499984741211,5.19299983978271,5.10400009155273,5.14400005340576,5.17199993133545,5.11999988555908,5.0310001373291,4.9229998588562,4.95300006866455,5.479000091552731,5.42600011825562,5.330999851226809,5.257999897003169,5.30800008773804,45.74351883,47.02776718,48.32091522,49.61554337,46.3,44.8,43.3,41.9,40.5,66.83800000000001,67.303,67.745,68.16199999999999,62.565,62.994,63.403999999999996,63.79,,,,,
68,Spain,46444832.0,46484062.0,46593236.0,46797754.0,47076781.0,66.4468400125592,66.324068590093,66.15081328814101,65.954491369965,65.7753050830892,22.056999206543,19.6350002288818,17.2240009307861,15.255000114440902,13.9589996337891,23.551000595092802,21.3850002288818,19.034999847412102,17.0330009460449,16.2040004730225,20.7770004272461,18.122999191284197,15.6630001068115,13.7270002365112,12.027000427246099,100.0,100.0,100.0,100.0,3.3,3.2,3.2,3.2,3.1,85.7,86.3,86.1,86.3,80.1,80.5,80.6,80.7,2.8967868169999997,2.683963953,2.990632176,3.022984065,2.983786054
69,Estonia,1315407.0,1315790.0,1317384.0,1321977.0,1326590.0,65.0474977667117,64.81120538393179,64.46494213234901,64.01656940706921,63.544922935802,6.1869997978210405,6.76200008392334,5.7600002288818395,5.36600017547607,5.11499977111816,6.133999824523929,6.06599998474121,5.2989997863769505,5.31799983978271,4.96600008010864,6.23600006103516,7.41400003433228,6.19099998474121,5.40999984741211,5.2540001869201705,100.0,100.0,100.0,100.0,3.1,2.9,2.7,2.6,2.4,82.2,82.2,82.6,82.7,73.2,73.3,73.8,74.0,5.106902871,5.258852402,5.1649773560000005,5.066035876,5.3272727269999995
70,Ethiopia,100835458.0,103603501.0,106400024.0,109224559.0,112078730.0,54.37154755621779,54.8062390038665,55.26137123932529,55.715885095066795,56.1468683665491,2.1949999332428,2.16799998283386,2.11999988555908,2.07500004768372,2.0810000896453897,2.90100002288818,2.85700011253357,2.8110001087188703,2.74600005149841,2.75600004196167,1.5900000333786002,1.5740000009536699,1.5230000019073502,1.49199998378754,1.49399995803833,29.0,42.9,44.3,44.97995758,62.2,58.9,55.8,53.1,50.7,66.926,67.378,67.78399999999999,68.165,63.207,63.622,63.997,64.35,4.071486697,3.816043832,3.6519665839999997,3.973219201,3.8945861739999996
71,European Union,444543759.0,445487728.0,446131273.0,446777673.0,447512041.0,65.5432722497458,65.2750863119562,64.9853639071035,64.68896083982379,64.405295472935,10.023739047814999,9.1247851983594,8.13561804182206,7.269384829902981,6.66684856767525,10.190173293328401,9.39351546228908,8.44231970317717,7.583233531703581,7.03335026401978,9.88384775186312,8.897388471384241,7.876071647905571,7.0035056223146395,6.35605318356207,100.0,99.96019634,100.0,100.0,4.216267862,4.150522844,4.098146291,4.0323241030000005,3.9502817919999997,83.45855083,83.86244967,83.74677768,83.86717469999999,77.82403199,78.18751443,78.26032891,78.34889863,2.734584977,2.82202927,2.8719502169999997,2.916084798,3.030136145
72,Fragile and conflict affected situations,730424930.0,747004599.0,763578047.0,780467640.0,798138587.0,55.2215352357856,55.308401699050506,55.4319661691757,55.589526802389,55.7742806669254,6.01986144247226,6.64693952284408,7.010501492908269,6.914434855783861,6.96499924424616,6.545257286282071,7.301263481452151,7.65460471452836,7.548023903474911,7.5360052533166595,5.65890127473877,6.19818742679888,6.57014201784372,6.48049282885215,6.574731870711401,50.74842521,54.14817568,54.81197242,55.04091354,90.75732775,88.75852162,86.67413443,84.45609499,82.27426743,62.31622683,62.65042182,62.95866261,63.24654835,58.78058042,59.12558511,59.44721432,59.74760447,9.243161329,8.159351717,9.140187992000001,7.78277367,6.961020545
73,Finland,5479531.0,5495303.0,5508214.0,5515525.0,5520314.0,63.360968794345396,62.87518100708421,62.47008230801371,62.134029481894,61.8430138267974,9.37600040435791,8.817999839782711,8.64000034332275,7.36100006103516,6.59499979019165,8.842000007629391,8.58199977874756,8.38899993896484,7.2979998588562,6.2960000038147,9.875,9.03699970245361,8.87199974060059,7.419000148773191,6.872000217437741,100.0,100.0,100.0,100.0,2.5,2.4,2.4,2.4,2.4,84.4,84.4,84.5,84.5,78.7,78.6,78.9,79.1,2.559285237,2.555868234,2.5205235569999997,2.564557064,2.785390638
74,Fiji,868627.0,872399.0,877459.0,883483.0,889953.0,65.1795304543838,65.11699348577889,65.0566009352004,65.0376973863674,65.0820886046791,4.36299991607666,4.31899976730347,4.23699998855591,4.15799999237061,4.100999832153319,5.4520001411438,5.5619997978210405,5.55299997329712,5.4510002136230495,5.32000017166138,3.8090000152587904,3.71199989318848,3.59299993515015,3.5239999294281,3.49900007247925,95.14861298,96.62377167,96.0,99.59336090000001,24.3,24.7,25.2,25.6,25.7,68.818,68.925,69.043,69.178,65.517,65.555,65.594,65.641,3.055214592,4.033687346000001,4.77852239,4.593931158999999,5.021123491
75,France,66548272.0,66724104.0,66864379.0,66965912.0,67059887.0,62.7664724171957,62.470344498348105,62.2211765433074,62.008910808533294,61.80647184646621,10.359000205993699,10.057000160217301,9.39700031280518,9.059000015258789,8.427000045776369,9.88099956512451,9.85200023651123,9.336000442504881,9.09700012207031,8.36400032043457,10.795999526977502,10.2440004348755,9.454000473022461,9.02299976348877,8.48499965667725,100.0,100.0,100.0,100.0,4.1,4.2,4.3,4.4,4.5,85.6,85.8,85.7,85.9,79.2,79.5,79.6,79.7,3.296370272,3.388014161,3.388540846,3.303087775,3.337311376
76,Faroe Islands,48051.0,48173.0,48331.0,48497.0,48678.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,84.1,84.3,84.5,84.7,79.6,79.9,80.2,80.5,,,,,
77,"Micronesia, Fed. Sts.",108895.0,110215.0,111459.0,112640.0,113815.0,63.759584921254394,64.04845075534179,64.2146439497932,64.2959872159091,64.351798972016,,,,,,,,,,,,,,,,75.63983154,78.00147247,80.13088226,82.09972382,33.7,32.5,31.5,30.5,29.4,69.003,69.158,69.308,69.454,65.686,65.842,65.986,66.117,,,,,
78,Gabon,1947686.0,2007873.0,2064823.0,2119275.0,2172579.0,60.0405301470566,59.8055255486776,59.59324358552771,59.410222835639495,59.2757271427184,20.2600002288818,20.159000396728498,19.982000350952102,19.806999206543,20.003999710083,28.7180004119873,28.5550003051758,28.266000747680696,28.100999832153303,28.506999969482397,14.520999908447301,14.501000404357901,14.4329996109009,14.277000427246099,14.2930002212524,89.64735413,90.77037048,91.90228271,93.03568268,49.8,47.0,45.1,43.6,42.5,66.71300000000001,67.346,67.883,68.32300000000001,63.153,63.552,63.879,64.152,5.325159858,6.625609551,10.00005095,9.069582194,9.543273969
79,United Kingdom,65116219.0,65611593.0,66058859.0,66460344.0,66834405.0,64.4699481838379,64.2519261230786,64.0738555899797,63.926052256896,63.795603837644606,5.30100011825562,4.8130002021789595,4.33500003814697,3.99600005149841,3.8510000705719,5.12400007247925,4.68300008773804,4.2199997901916495,3.9400000572204603,3.57500004768372,5.45499992370605,4.92600011825562,4.43599987030029,4.04500007629395,4.093999862670899,100.0,100.0,100.0,100.0,4.5,4.4,4.4,4.3,4.3,82.8,83.0,83.1,83.1,79.2,79.4,79.5,79.5,4.687556093,4.660204134,4.599772358,4.61423721,4.544307693
80,Georgia,3725276.0,3727505.0,3728004.0,3726549.0,3720382.0,66.6847158789747,66.2513541446164,65.7973525687527,65.3392679684092,64.9075189559556,16.506000518798803,16.6040000915527,13.9390001296997,13.7849998474121,14.3979997634888,13.9010000228882,12.5310001373291,12.690999984741199,12.546999931335401,12.880000114440902,18.6800003051758,19.9130001068115,14.954000473022498,14.793999671936,15.6350002288818,99.99188995,100.0,100.0,100.0,10.5,10.2,10.0,9.8,9.6,77.402,77.62100000000001,77.816,77.98899999999999,68.517,68.764,68.98,69.17399999999999,7.289008043,7.336516522,6.939900427,6.842886598,6.602654407999999
81,Ghana,27849205.0,28481946.0,29121471.0,29767108.0,30417856.0,58.80449011022039,58.94660283909679,59.1301639529467,59.3350404080317,59.537805688869106,6.8060002326965305,5.449999809265139,4.22300004959106,4.15700006484985,4.33099985122681,6.56599998474121,5.43300008773804,4.38500022888184,4.2519998550414995,4.46400022506714,7.013000011444089,5.46400022506714,4.0819997787475595,4.07399988174438,4.21600008010864,75.71823883,79.3,79.0,82.39457703,54.6,52.2,50.0,48.0,46.2,63.747,64.13,64.503,64.852,61.806000000000004,62.13,62.437,62.724,2.109775008,1.465065592,1.7784975980000002,1.559573511,1.540010804
82,Gibraltar,33736.0,33737.0,33728.0,33718.0,33701.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,
83,Guinea,11432088.0,11738441.0,12067539.0,12414318.0,12771246.0,52.0865217272645,52.465734554427996,52.8448142488941,53.2238042069734,53.6081052702297,4.43400001525879,4.39200019836426,4.31799983978271,4.24700021743774,4.2960000038147,3.45799994468689,3.49300003051758,3.32599997520447,3.28600001335144,3.3159999847412096,5.59700012207031,5.46500015258789,5.50600004196167,5.400000095367429,5.46199989318848,33.93186569,33.5,35.4,44.0,107.9,105.2,103.2,101.1,98.8,59.993,60.585,61.153,61.666000000000004,59.003,59.54600000000001,60.04,60.477,11.60151112,11.66324198,10.17482501,10.41625503,7.765927727
84,"Gambia, The",2085860.0,2149139.0,2213894.0,2280102.0,2347706.0,52.8426164747394,52.9075405186084,53.007309761239206,53.141274000107,53.31195643747561,9.3129997253418,9.24899959564209,9.13599967956543,9.02700042724609,9.05599975585938,12.5839996337891,12.4069995880127,12.4060001373291,12.2399997711182,12.2370004653931,6.76200008392334,6.78499984741211,6.57999992370605,6.505000114440921,6.5560002326965305,54.42803192,56.04903412,56.2,60.3,60.0,57.8,55.7,53.7,51.7,62.275,62.548,62.84,63.151,59.602,59.836000000000006,60.088,60.361999999999995,5.153021188,,,3.2494120410000003,3.4725085910000004
85,Guinea-Bissau,1737202.0,1782437.0,1828146.0,1874309.0,1920922.0,54.6510998720932,54.683753375993994,54.742375468029095,54.837131456333395,54.9830758354582,2.60400009155273,2.56599998474121,2.5,2.43799996376038,2.4660000801086404,2.35700011253357,2.30399990081787,2.2390000820159903,2.18199992179871,2.2100000381469704,2.8310000896453897,2.8050000667572004,2.74000000953674,2.67199993133545,2.70000004768372,20.29649353,23.29334831,26.0,28.66202164,90.7,87.3,84.2,81.4,78.5,59.023999999999994,59.32899999999999,59.62,59.913000000000004,54.765,55.198,55.597,55.965,6.878063097999999,6.1638215789999995,7.226373712000001,,
86,Equatorial Guinea,1168568.0,1215179.0,1262001.0,1308974.0,1355986.0,59.936691745794896,60.0434503530341,60.231204070992,60.425523787696505,60.618693703327295,6.644000053405759,6.58500003814697,6.4829998016357395,6.38299989700317,6.43300008773804,6.412000179290769,6.31599998474121,6.20800018310547,6.08400011062622,6.18400001525879,6.77899980545044,6.74200010299683,6.64300012588501,6.55700016021729,6.5770001411438,66.27403259,66.52042389,66.77571869,67.03250122,94.0,90.8,87.7,84.7,81.8,58.603,58.931999999999995,59.25899999999999,59.586999999999996,56.315,56.692,57.059,57.41,2.505201941,4.455634151,5.625105497000001,5.901191986000001,
87,Greece,10820883.0,10775971.0,10754679.0,10732882.0,10716322.0,64.6191514810385,64.5147682306055,64.3958389509388,64.2734830567542,64.161931282466,24.8969993591309,23.538999557495103,21.488000869751,19.2919998168945,17.238000869751,28.892999649047898,28.142999649047898,26.114999771118196,24.2900009155273,22.016000747680696,21.7469997406006,19.8889999389648,17.8490009307861,15.4069995880127,13.5159997940063,100.0,100.0,100.0,100.0,4.4,4.4,4.3,4.0,3.8,83.7,84.0,83.9,84.4,78.5,78.9,78.8,79.3,4.844230855,5.2005144660000004,5.320716641000001,5.652632433,5.355894311
88,Grenada,109599.0,110261.0,110874.0,111454.0,112003.0,67.1739705654249,67.1633669203073,67.03194617313349,66.8168033448777,66.60535878503251,,,,,,,,,,,,,,,,92.46740723,93.61727905,94.53491211,95.29198456,16.2,16.4,16.6,16.6,16.5,75.017,74.973,74.949,74.941,70.125,70.09,70.07,70.064,,,,,
89,Greenland,56114.0,56186.0,56172.0,56023.0,56225.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,73.5,73.0,,,69.1,68.8,,,,,,,
90,Guatemala,15567419.0,15827690.0,16087418.0,16346950.0,16604026.0,59.2610003095537,59.7478598059853,60.2527879150835,60.7525320983504,61.211683526840105,2.50600004196167,2.58299994468689,2.4619998931884797,2.40199995040894,2.4590001106262203,3.5409998893737797,3.47199988365173,3.5220000743866002,3.46799993515015,3.41199994087219,1.9960000514984098,2.1259999275207497,1.93900001049042,1.87399995326996,1.98800003528595,90.53462982,91.91514587,93.3,94.69546509,28.3,27.2,26.2,25.4,24.5,76.262,76.498,76.721,76.937,70.172,70.515,70.83,71.119,3.226695163,3.50554851,3.0040877,2.8246070060000004,3.3851673110000005
91,Guam,161853.0,162951.0,164281.0,165768.0,167294.0,65.6002669088617,65.6142030426324,65.6539709400357,65.68638096616961,65.6759955527395,6.900000095367429,5.400000095367429,5.15399980545044,4.92899990081787,5.31099987030029,6.763000011444089,5.33599996566772,5.09999990463257,4.88100004196167,5.30499982833862,6.99399995803833,5.4439997673034695,5.19099998474121,4.961999893188481,5.31500005722046,100.0,100.0,100.0,100.0,,,,,,82.61399999999999,82.89399999999999,83.146,83.365,75.976,76.178,76.39,76.607,,,,,
92,Guyana,767432.0,771366.0,775221.0,779004.0,782766.0,64.9248402464323,65.0657014550772,65.2175763845711,65.335183554427,65.3584851667037,12.003999710083,12.0550003051758,12.043999671936,11.9060001373291,11.8520002365112,15.3210000991821,15.3850002288818,15.3690004348755,15.2250003814697,15.1890001296997,9.97399997711182,9.97299957275391,9.918999671936039,9.77400016784668,9.69999980926514,88.33917236,89.71763611,90.86386108,91.84952545,33.1,32.2,31.2,30.3,29.3,72.574,72.717,72.847,72.972,66.155,66.39399999999999,66.605,66.783,4.9576516580000005,4.55963569,4.738402693,4.676129237,4.483822826
93,High income,1212252370.0,1219052243.0,1225031038.0,1230515710.0,1235852838.0,66.31156221531499,66.07245039746321,65.8191822871853,65.55909045949299,65.299233960158,6.6234201982743,6.145407354696291,5.58346129208138,5.0743394691463495,4.79325483693396,6.88755103903125,6.4305277067859805,5.87796004158825,5.363301007735429,5.08054062283175,6.41666586538003,5.92130682958783,5.35118844424678,4.8454287094097594,4.565794164984821,99.97625419,99.96792345,99.99535395,99.99734140000001,5.4,5.3,5.2,5.1,5.0,83.11787044,83.27787427,83.28136748,83.35037929,77.83842129,77.97829526,78.06120779,78.13491919,6.456969682,6.153387317000001,6.209575104,6.145429045,6.517634739
94,"Hong Kong SAR, China",7291300.0,7336600.0,7391700.0,7451000.0,7507400.0,73.64606103315391,73.05036679569191,72.2183062832435,71.2240545977674,70.17503940881271,3.3199999332427996,3.39000010490417,3.08999991416931,2.90300011634827,3.62899994850159,3.1909999847412096,3.0780000686645494,2.7739999294281,2.6159999370575,3.1979999542236297,3.44199991226196,3.68700003623962,3.3949999809265097,3.18099999427795,4.0489997863769505,100.0,100.0,100.0,100.0,,,,,,87.3,87.3,87.6,87.7,81.4,81.3,81.9,82.3,,,,,
95,Honduras,9112916.0,9270795.0,9429013.0,9587522.0,9746117.0,61.946505377642005,62.5590469857224,63.094079942407596,63.5685008076122,64.0123856506135,6.14699983596802,6.7270002365112305,5.52799987792969,5.6479997634887695,5.3860001564025906,8.96000003814697,9.0310001373291,8.01599979400635,7.241000175476071,7.002999782562259,4.51200008392334,5.383999824523929,4.12599992752075,4.66599988937378,4.38700008392334,89.98170999999999,91.6,86.5,91.88720703,19.3,18.6,17.9,17.4,16.8,76.829,77.01899999999999,77.20100000000001,77.378,72.148,72.366,72.57300000000001,72.771,6.422583176,6.079427965,6.410614812,6.06846391,6.020289346
96,Heavily indebted poor countries (HIPC),718128416.0,738387254.0,759106221.0,780234406.0,801708035.0,53.385322521480596,53.6055858658949,53.8500814870944,54.115530890509504,54.3998579233399,4.654900015999889,4.577639302722661,4.474979094448869,4.421633629786481,4.447173145804361,5.00210639464604,4.91839129636865,4.82555399528929,4.74538718154867,4.74358429649513,4.3708718401786,4.297411615125509,4.18548283304216,4.15277956678598,4.20126489927956,35.48035726,40.95798949,42.18439339,44.60372258,76.95924183,73.96237026,71.29945197,68.78835159,66.4482726,63.55100006,64.04148295,64.48573396,64.88917837,60.15418223,60.60342195,61.01007773,61.37883973,6.179976742999999,6.279721752,6.239032397999999,5.74800833,5.35561815
97,Croatia,4203604.0,4174349.0,4124531.0,4087843.0,4067500.0,66.2131450168373,65.95282709080121,65.5395821564065,65.0426269817306,64.5776436794967,16.1749992370605,13.102999687194801,11.208000183105499,8.43200016021729,6.93499994277954,16.8980007171631,13.786999702453599,11.904999732971199,9.34000015258789,8.64400005340576,15.546999931335401,12.513999938964801,10.611000061035199,7.644000053405759,5.449999809265139,100.0,100.0,100.0,100.0,4.9,4.9,4.9,4.8,4.8,80.4,81.3,80.9,81.4,74.3,74.9,74.9,74.9,3.6890412880000003,3.4274642419999997,3.693132102,3.422312712,3.5788301189999996
98,Haiti,10695542.0,10839970.0,10982366.0,11123176.0,11263077.0,60.9877461095473,61.2677525860311,61.5401180401382,61.808351893676395,62.0777430536966,13.9650001525879,13.8809995651245,13.734999656677198,13.5920000076294,13.7810001373291,17.0410003662109,16.9529991149902,16.7730007171631,16.6149997711182,16.693000793457,11.197999954223599,11.121000289917,11.008000373840302,10.8780002593994,11.1630001068115,40.98445892,40.4,43.8,45.27788925,70.5,68.5,66.6,64.7,62.8,64.632,65.05199999999999,65.454,65.832,60.35,60.751999999999995,61.138999999999996,61.5,0.0,0.0,0.00503354,0.004446769000000001,0.0
99,Hungary,9843028.0,9814023.0,9787966.0,9775564.0,9769949.0,68.0825774553553,67.626637000505,67.0498733635751,66.4302824033255,65.8723226655215,6.8130002021789595,5.11499977111816,4.156000137329101,3.70799994468689,3.3989999294281,7.03900003433228,5.10799980163574,4.57100009918213,3.9860000610351602,3.4800000190734903,6.622000217437741,5.1209998130798295,3.8090000152587904,3.47699999809265,3.3310000896453897,100.0,100.0,100.0,100.0,5.1,4.7,4.4,4.0,3.7,79.0,79.7,79.3,79.6,72.3,72.6,72.5,72.7,1.83719196,2.185740399,2.2377415000000003,2.4757115769999998,2.633929105
100,IBRD only,4648915921.0,4692793113.0,4736170185.0,4777257264.5,4816235953.0,68.24314128641721,68.1696206464653,68.0619645890071,67.9374231649798,67.8234990129029,5.758550074935441,5.86349671476321,5.825844938056151,5.6990924477760005,5.7701645680380595,5.7787610578372,5.91435285170056,5.91482156554584,5.79902152153401,5.89246647285453,5.7469680529899,5.833548287611589,5.773286295936719,5.639842050612401,5.69849956016063,95.23615498,95.93156612,96.86893332,97.80895514,26.48662533,25.24901825,24.01504165,22.92740172,21.93931438,75.14921952,75.40421415,75.63892978,75.84265837,70.43159714,70.68816609999999,70.93673494,71.13927057,6.525115082999999,6.535529164,6.410113127000001,6.156662812,6.033811687999999
101,IDA & IBRD total,6176134809.0,6254597843.0,6333386949.0,6410738779.5,6486934853.0,65.438530526854,65.4065756828463,65.3537967566187,65.2919282010669,65.2412920319728,5.4591866982283,5.59185016882153,5.58330395734266,5.47006939993953,5.53023322084568,5.610410878768191,5.770583334967389,5.77516010285266,5.65352673711376,5.72332897428372,5.36764557510422,5.48340960556205,5.466676476004389,5.35824956719948,5.41323087953988,84.44259839,85.9758728,87.03785443,87.91323568,46.25271076,44.77926513,43.37235203,42.05624421,40.83633254,72.59030618,72.85183301,73.09040347,73.29828013,68.27401521,68.53262978,68.77847421,68.98276163,6.596712891,6.620682700000001,6.4906796920000005,6.244458448,6.102882791
102,IDA total,1527218888.0,1561804730.0,1597216764.0,1633481515.0,1670698900.0,56.890540850146294,57.0943251965367,57.3137783717576,57.5458919474222,57.788881411969,4.35195343013485,4.60444858507812,4.72128050883866,4.67186828431238,4.71128612826623,5.03528482368768,5.28885968825148,5.31932395111629,5.18850135818371,5.19599856787305,3.89268679900743,4.14370470131408,4.31678176559879,4.3216919110429,4.38234457927871,51.51450271,55.99694281,57.82368100000001,58.91104889,77.47942032,75.16293618,73.0068066,70.85442618,68.79670131,64.88263352,65.26248313,65.61089022,65.93195435,61.62123844,61.97299769,62.29801309,62.59789161,8.377994736,8.759191749,8.642982086,8.568058942999999,8.015795808
103,IDA blend,512877243.0,524790731.0,536862922.0,549115214.0,561572202.0,57.1622275762537,57.2928047913957,57.4447147399303,57.6161525124813,57.8069236039542,3.97585807465191,4.87337859013712,5.372280073799571,5.35891883681089,5.45839453854287,5.015450378103191,6.008071677392991,6.3506517411123395,6.1309671031715505,6.27031249644636,3.3700413086370404,4.21951226445992,4.81171415635737,4.91936935194859,4.99564617696314,61.55846232,66.57990969,64.60727344,66.72096495,92.48990138,90.52295716,88.52511885,86.26057853,84.10447243,62.41156318,62.75091027,63.06117993,63.34645453,60.14063584,60.46396953,60.75569582,61.01578241,9.65825967,10.67853584,10.79993029,10.82183792,10.18883551
104,Indonesia,258383256.0,261554226.0,264645886.0,267663435.0,270625568.0,67.16559218527689,67.2429803958788,67.4031501634853,67.59163708200789,67.734577835602,4.513999938964839,4.30100011825562,4.18499994277954,4.51100015640259,4.6869997978210405,4.42999982833862,3.86500000953674,3.9210000038147004,4.25099992752075,4.51000022888184,4.56599998474121,4.57200002670288,4.35200023651123,4.67899990081787,4.80100011825562,97.53736744,97.62,98.14,98.51,27.8,26.7,25.7,24.8,23.9,72.992,73.264,73.515,73.748,68.65100000000001,68.914,69.156,69.375,5.04782341,4.708932675,5.223944263,4.359636624,4.127038655
105,IDA only,1014341645.0,1037013999.0,1060353842.0,1084366301.0,1109126698.0,56.752936231987704,56.993717226810894,57.2473768958184,57.510255792291794,57.7797320888735,4.52044361861935,4.48448227506788,4.43309478116218,4.36885035396888,4.3823399584983305,5.04312752709563,5.00865448541704,4.92429021697526,4.831152501199621,4.7893152700475,4.14649780448657,4.10680347036603,4.07623703836692,4.03109345538275,4.08463170306929,46.41922645,50.6238374,54.37802091,54.94353099,69.64633478,67.14883794,64.91985081,62.84223394,60.85708601,66.11145873,66.51228741,66.88013692,67.21913955,62.38487076,62.75202863,63.09467202,63.41525576,7.1239783039999995,7.026189307999999,6.831783379,6.419520687,6.182578655
106,Isle of Man,83234.0,83287.0,83598.0,84077.0,84584.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,
107,India,1310152403.0,1324509589.0,1338658835.0,1352617328.0,1366417754.0,65.9441640546302,66.2742624652675,66.538187109893,66.7667424975064,67.0038111931616,5.56500005722046,5.5110001564025906,5.419000148773191,5.32999992370605,5.355000019073491,5.57100009918213,5.505000114440921,5.375,5.300000190734861,5.23299980163574,5.5630002021789595,5.513000011444089,5.42999982833862,5.336999893188481,5.3860001564025906,88.0,89.67192078,92.6,95.2358551,43.5,40.9,38.5,36.3,34.3,69.835,70.142,70.425,70.692,67.468,67.745,68.0,68.23899999999999,8.831198962,9.080147269,9.177145908,9.102430596,8.827389275
108,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Ireland,4701957.0,4755335.0,4807388.0,4867316.0,4941444.0,65.3362278811587,65.0970797390593,64.890068519016,64.7277787116415,64.6267942926721,9.9060001373291,8.37399959564209,6.71199989318848,5.7399997711181605,4.92799997329712,8.906999588012699,7.59800004959106,6.2930002212524405,5.69099998474121,4.6739997863769505,10.729999542236301,9.02200031280518,7.06500005722046,5.78200006484985,5.14300012588501,100.0,100.0,100.0,100.0,3.7,3.6,3.5,3.4,3.3,83.4,83.6,84.0,84.1,79.6,79.8,80.4,80.5,1.184219193,1.201926905,1.180926283,1.144139639,1.14640645
110,"Iran, Islamic Rep.",78492215.0,79564016.0,80673951.0,81800269.0,82913906.0,70.3118532200932,70.05258119976871,69.7134511301508,69.3388675341431,68.9868198948437,11.0600004196167,12.4300003051758,12.1000003814697,12.039999961853,11.3819999694824,19.4909992218018,20.7600002288818,19.872999191284197,19.104999542236303,18.5669994354248,9.30000019073486,10.5,10.1809997558594,10.3190002441406,9.63799953460693,99.98469543,100.0,100.0,100.0,16.1,15.5,14.9,14.4,13.9,76.922,77.187,77.436,77.668,74.755,75.007,75.217,75.40899999999999,15.4338617,15.20681891,16.04843805,13.46765797,13.33709585
111,Iraq,35572261.0,36610632.0,37552781.0,38433600.0,39309783.0,57.585740754572804,57.747828554284496,57.994192227734096,58.289834936097606,58.5805396076595,10.7130002975464,10.8199996948242,13.020000457763699,12.8620004653931,12.8219995498657,22.173999786377,22.3390007019043,31.0200004577637,30.850999832153303,30.4039993286133,8.52700042724609,8.534999847412111,10.2799997329712,10.104999542236301,10.083000183105499,99.35925293,99.69425964,99.90985107,99.9,29.5,28.6,27.7,26.8,25.9,71.993,72.152,72.318,72.486,67.878,68.101,68.277,68.429,12.45384325,8.379146625,10.96851939,8.840581421,7.76852411
112,Iceland,330815.0,335439.0,343400.0,352721.0,361313.0,65.9729350811372,65.7877943203916,65.5848059020374,65.37258733699029,65.1607080178509,3.9790000915527304,2.9779999256133998,2.74200010299683,2.7039999961852996,2.8420000076293905,4.05100011825562,3.0460000038147004,2.71799993515015,2.5399999618530296,2.8350000381469704,3.9140000343322794,2.91799998283386,2.76300001144409,2.8510000705719,2.8480000495910605,100.0,100.0,100.0,100.0,2.2,2.2,2.1,2.0,2.0,83.8,84.1,84.3,84.5,81.2,80.4,81.1,81.3,0.0,0.0,0.0,0.0,0.0
113,Israel,8380100.0,8546000.0,8713300.0,8882800.0,9053300.0,60.912628830768696,60.6010739938476,60.3299090424763,60.097767516043604,59.905753671894104,5.25099992752075,4.7979998588562,4.21500015258789,3.99799990653992,3.8610000610351602,5.39300012588501,4.94199991226196,4.32000017166138,3.9539999961852996,3.89800000190735,5.125,4.669000148773191,4.1209998130798295,4.03800010681152,3.82699990272522,100.0,100.0,100.0,100.0,3.9,3.8,3.8,3.7,3.7,84.1,84.2,84.6,84.8,80.1,80.7,80.6,80.9,14.58800111,14.47314853,14.26354104,13.5281959,13.24501748
114,Italy,60730582.0,60627498.0,60536709.0,60421760.0,60297396.0,64.33598200707989,64.16047426555801,64.0252405238968,63.9192043068525,63.8212058366567,11.895999908447301,11.687999725341802,11.211000442504899,10.6099996566772,9.88700008392334,12.694000244140598,12.7749996185303,12.3879995346069,11.7749996185303,10.838000297546401,11.3149995803833,10.890000343322802,10.3400001525879,9.74699974060059,9.182000160217289,100.0,100.0,100.0,100.0,3.5,3.4,3.3,3.2,3.1,84.9,85.6,85.2,85.6,80.3,81.0,80.8,81.2,2.408499395,2.731581462,2.789932406,2.759941801,2.7704992969999997
115,Jamaica,2891021.0,2906238.0,2920853.0,2934855.0,2948279.0,66.8903131454251,67.0954113843473,67.2924438382278,67.45326076623421,67.5463889272352,13.510999679565401,13.1920003890991,11.6339998245239,9.10400009155273,8.0019998550415,17.875,17.4309997558594,15.3920001983643,11.9090003967285,10.807000160217301,9.90900039672852,9.61400032043457,8.42800045013428,6.724999904632571,5.616000175476071,94.9,96.99733734,97.96456146,98.93328094,15.6,15.2,14.7,14.3,13.9,75.687,75.774,75.878,75.993,72.574,72.635,72.708,72.78699999999999,3.142526914,3.340448907,3.3415089210000004,4.469117445,5.335373491
